id,ahs_code,component_type,component_id,quantity,coefficient
679,2.2.1.1.4,material,98,0.028,
680,2.2.1.1.4,equipment,28,0.04,
681,2.2.1.1.4,equipment,29,0.04,
682,2.2.1.1.4a,labor,10,0.0016,
683,2.2.1.1.4a,labor,13,0.0016,
684,2.2.1.1.4a,labor,12,0.00016,
685,2.2.1.1.4a,labor,13,0.00016,
686,2.2.1.1.4a,material,101,1.02,
687,2.2.1.1.4a,material,98,0.028,
688,2.2.1.1.4a,equipment,28,0.04,
689,2.2.1.1.4a,equipment,29,0.04,
690,2.2.1.1.5,labor,10,0.0025,
691,2.2.1.1.5,labor,14,0.0025,
692,2.2.1.1.5,labor,12,0.00025,
693,2.2.1.1.5,labor,13,0.00025,
694,2.2.1.1.5,material,102,1.02,
695,2.2.1.1.5,material,98,0.005,
696,2.2.1.1.6,labor,10,0.0004,
697,2.2.1.1.6,labor,14,0.0004,
698,2.2.1.1.6,labor,12,2e-05,
699,2.2.1.1.6,labor,13,4e-05,
700,2.2.1.1.6,material,102,1.02,
701,2.2.1.1.6,material,98,0.005,
702,2.2.1.1.6,equipment,28,0.0001,
703,2.2.1.1.7,labor,10,0.000447,
704,2.2.1.1.7,labor,13,4.5e-05,
705,2.2.1.1.8,labor,10,0.00021,
706,2.2.1.1.8,labor,13,2.1e-05,
707,2.2.1.1.9,labor,10,0.002,
708,2.2.1.1.9,labor,14,0.0004,
709,2.2.1.1.9,labor,13,0.0002,
710,2.2.1.1.9,equipment,30,0.00025,
711,2.2.1.2.1,labor,10,0.06,
712,2.2.1.2.1,labor,15,0.03,
713,2.2.1.2.1,labor,12,0.003,
714,2.2.1.2.1,labor,13,0.001,
715,2.2.1.2.1,material,103,1.05,
716,2.2.1.2.2,labor,10,0.07,
717,2.2.1.2.2,labor,15,0.035,
718,2.2.1.2.2,labor,12,0.004,
719,2.2.1.2.2,labor,13,0.001,
720,2.2.1.2.2,material,104,1.05,
721,2.2.1.2.3,labor,10,0.08,
722,2.2.1.2.3,labor,15,0.04,
723,2.2.1.2.3,labor,12,0.004,
724,2.2.1.2.3,labor,13,0.008,
725,2.2.1.2.3,material,105,1.05,
726,2.2.1.2.3,material,98,0.01,
727,2.2.1.3.1,labor,10,0.52,
728,2.2.1.3.1,labor,11,0.26,
729,2.2.1.3.1,labor,12,0.026,
730,2.2.1.3.1,labor,13,0.009,
731,2.2.1.3.1,material,106,0.016,
732,2.2.1.3.1,material,96,0.3,
733,2.2.1.3.1,material,107,0.1,
734,2.2.1.3.2,labor,10,0.52,
735,2.2.1.3.2,labor,11,0.26,
736,2.2.1.3.2,labor,12,0.026,
737,2.2.1.3.2,labor,13,0.009,
738,2.2.1.3.2,material,106,0.018,
739,2.2.1.3.2,material,96,0.3,
740,2.2.1.3.2,material,107,0.1,
741,2.2.1.3.3,labor,10,0.66,
742,2.2.1.3.3,labor,11,0.33,
743,2.2.1.3.3,labor,12,0.033,
744,2.2.1.3.3,labor,13,0.011,
745,2.2.1.3.3,material,90,0.4,
746,2.2.1.3.3,material,107,0.2,
747,2.2.1.3.3,material,88,0.00465,
748,2.2.1.3.3,material,108,0.12705,
749,2.2.1.3.3,material,38,0.65,
750,2.2.1.3.4,labor,10,0.66,
751,2.2.1.3.4,labor,11,0.33,
752,2.2.1.3.4,labor,12,0.033,
753,2.2.1.3.4,labor,13,0.011,
754,2.2.1.3.4,material,90,0.4,
755,2.2.1.3.4,material,107,0.2,
756,2.2.1.3.4,material,88,0.00558,
757,2.2.1.3.4,material,108,0.12705,
758,2.2.1.3.4,material,38,0.65,
759,2.2.1.3.5,labor,10,0.66,
760,2.2.1.3.5,labor,11,0.33,
761,2.2.1.3.5,labor,12,0.033,
762,2.2.1.3.5,labor,13,0.011,
763,2.2.1.3.5,material,96,0.4,
764,2.2.1.3.5,material,107,0.2,
765,2.2.1.3.5,material,88,0.00465,
766,2.2.1.3.5,material,108,0.127,
767,2.2.1.3.5,material,38,1.95,
768,2.2.1.3.6,labor,10,0.66,
769,2.2.1.3.6,labor,11,0.33,
770,2.2.1.3.6,labor,12,0.033,
771,2.2.1.3.6,labor,13,0.011,
772,2.2.1.3.6,material,96,0.4,
773,2.2.1.3.6,material,107,0.2,
774,2.2.1.3.6,material,88,0.006,
775,2.2.1.3.6,material,108,0.127,
776,2.2.1.3.6,material,38,0.975,
777,2.2.1.3.6,material,109,4.0,
778,2.2.1.3.7,labor,10,0.66,
779,2.2.1.3.7,labor,11,0.33,
780,2.2.1.3.7,labor,12,0.033,
781,2.2.1.3.7,labor,13,0.011,
782,2.2.1.3.7,material,96,0.4,
783,2.2.1.3.7,material,107,0.15,
784,2.2.1.3.7,material,88,0.005,
785,2.2.1.3.7,material,108,0.127,
786,2.2.1.3.7,material,38,0.65,
787,2.2.1.3.8,labor,10,0.15,
788,2.2.1.3.8,labor,11,0.05,
789,2.2.1.3.8,labor,12,0.005,
790,2.2.1.3.8,labor,13,0.002,
791,2.2.1.3.8,material,106,0.0106,
792,2.2.1.3.8,material,90,0.6,
793,2.2.1.3.8,material,38,0.1625,
794,2.2.1.3.9,labor,10,0.04,
795,2.2.1.3.9,labor,13,0.004,
796,2.2.1.3.10,labor,10,0.06,
797,2.2.1.3.10,labor,13,0.006,
798,2.2.1.4.1,labor,10,1.65,
799,2.2.1.4.1,labor,15,0.275,
800,2.2.1.4.1,labor,12,0.028,
801,2.2.1.4.1,labor,13,0.009,
802,2.2.1.4.1,material,15,250.0,
803,2.2.1.4.1,material,16,888.0,
804,2.2.1.4.1,material,110,1.009,
805,2.2.1.4.1,material,18,202.0,
806,2.2.1.4.2,labor,10,1.65,
807,2.2.1.4.2,labor,15,0.275,
808,2.2.1.4.2,labor,12,0.028,
809,2.2.1.4.2,labor,13,0.009,
810,2.2.1.4.2,material,15,267.0,
811,2.2.1.4.2,material,16,871.0,
812,2.2.1.4.2,material,110,1009.0,
813,2.2.1.4.2,material,18,202.0,
814,2.2.1.4.3,labor,10,1.65,
815,2.2.1.4.3,labor,15,0.275,
816,2.2.1.4.3,labor,12,0.028,
817,2.2.1.4.3,labor,13,0.009,
818,2.2.1.4.3,material,15,306.0,
819,2.2.1.4.3,material,16,832.0,
820,2.2.1.4.3,material,110,1009.0,
821,2.2.1.4.3,material,18,202.0,
822,2.2.1.4.4,labor,10,1.65,
823,2.2.1.4.4,labor,15,0.275,
824,2.2.1.4.4,labor,12,0.028,
825,2.2.1.4.4,labor,13,0.009,
826,2.2.1.4.4,material,15,322.0,
827,2.2.1.4.4,material,16,817.0,
828,2.2.1.4.4,material,110,1009.0,
829,2.2.1.4.4,material,18,202.0,
830,2.2.1.4.5,labor,10,1.65,
831,2.2.1.4.5,labor,15,0.275,
832,2.2.1.4.5,labor,12,0.028,
833,2.2.1.4.5,labor,13,0.009,
834,2.2.1.4.5,material,15,348.0,
835,2.2.1.4.5,material,16,790.0,
836,2.2.1.4.5,material,110,1009.0,
837,2.2.1.4.5,material,18,202.0,
838,2.2.1.4.6,labor,10,1.65,
839,2.2.1.4.6,labor,15,0.275,
840,2.2.1.4.6,labor,12,0.028,
841,2.2.1.4.6,labor,13,0.009,
842,2.2.1.4.6,material,15,368.0,
843,2.2.1.4.6,material,16,770.0,
844,2.2.1.4.6,material,110,1009.0,
845,2.2.1.4.6,material,18,202.0,
846,2.2.1.5.1,labor,10,1.0,
847,2.2.1.5.1,labor,15,0.25,
848,2.2.1.5.1,labor,12,0.025,
849,2.2.1.5.1,labor,13,0.1,
850,2.2.1.5.1,material,15,267.0,
851,2.2.1.5.1,material,16,871.0,
852,2.2.1.5.1,material,110,1009.0,
853,2.2.1.5.1,material,18,202.0,
854,2.2.1.5.1,equipment,31,0.1475,
855,2.2.1.5.2,labor,10,1.0,
856,2.2.1.5.2,labor,15,0.25,
857,2.2.1.5.2,labor,12,0.025,
858,2.2.1.5.2,labor,13,0.1,
859,2.2.1.5.2,material,15,306.0,
860,2.2.1.5.2,material,16,832.0,
861,2.2.1.5.2,material,110,1009.0,
862,2.2.1.5.2,material,18,202.0,
863,2.2.1.5.2,equipment,31,0.1475,
864,2.2.1.5.3,labor,10,1.0,
865,2.2.1.5.3,labor,15,0.25,
866,2.2.1.5.3,labor,12,0.025,
867,2.2.1.5.3,labor,13,0.1,
868,2.2.1.5.3,material,15,322.0,
869,2.2.1.5.3,material,16,817.0,
870,2.2.1.5.3,material,110,1009.0,
871,2.2.1.5.3,material,18,202.0,
872,2.2.1.5.3,equipment,31,0.1475,
873,2.2.1.5.4,labor,10,1.0,
874,2.2.1.5.4,labor,15,0.25,
875,2.2.1.5.4,labor,12,0.025,
876,2.2.1.5.4,labor,13,0.1,
877,2.2.1.5.4,material,15,348.0,
878,2.2.1.5.4,material,16,790.0,
879,2.2.1.5.4,material,110,1009.0,
880,2.2.1.5.4,material,18,202.0,
881,2.2.1.5.4,equipment,31,0.1475,
882,2.2.1.5.5,labor,10,1.0,
883,2.2.1.5.5,labor,15,0.25,
884,2.2.1.5.5,labor,12,0.025,
885,2.2.1.5.5,labor,13,0.1,
886,2.2.1.5.5,material,15,368.0,
887,2.2.1.5.5,material,16,770.0,
888,2.2.1.5.5,material,110,1009.0,
889,2.2.1.5.5,material,18,202.0,
890,2.2.1.5.5,equipment,31,0.1475,
891,2.2.1.5.6,labor,10,1.0,
892,2.2.1.5.6,labor,15,0.25,
893,2.2.1.5.6,labor,12,0.025,
894,2.2.1.5.6,labor,13,0.1,
895,2.2.1.5.6,material,15,407.0,
896,2.2.1.5.6,material,16,731.0,
897,2.2.1.5.6,material,110,1009.0,
898,2.2.1.5.6,material,18,202.0,
899,2.2.1.5.6,equipment,31,0.1475,
900,2.2.1.5.7,labor,10,1.0,
901,2.2.1.5.7,labor,15,0.25,
902,2.2.1.5.7,labor,12,0.025,
903,2.2.1.5.7,labor,13,0.1,
904,2.2.1.5.7,material,15,437.0,
905,2.2.1.5.7,material,16,701.0,
906,2.2.1.5.7,material,110,1009.0,
907,2.2.1.5.7,material,18,202.0,
908,2.2.1.5.7,equipment,31,0.1475,
909,2.2.1.5.8,labor,10,1.0,
910,2.2.1.5.8,labor,15,0.25,
911,2.2.1.5.8,labor,12,0.025,
912,2.2.1.5.8,labor,13,0.1,
913,2.2.1.5.8,material,15,457.0,
914,2.2.1.5.8,material,16,681.0,
915,2.2.1.5.8,material,110,1009.0,
916,2.2.1.5.8,material,18,202.0,
917,2.2.1.5.8,equipment,31,0.1475,
918,2.2.1.5.9,labor,10,1.0,
919,2.2.1.5.9,labor,15,0.25,
920,2.2.1.5.9,labor,12,0.025,
921,2.2.1.5.9,labor,13,0.1,
922,2.2.1.5.9,material,15,468.0,
923,2.2.1.5.9,material,16,671.0,
924,2.2.1.5.9,material,110,1009.0,
925,2.2.1.5.9,material,18,202.0,
926,2.2.1.5.9,equipment,31,0.1475,
927,2.2.1.5.10,labor,10,1.0,
928,2.2.1.5.10,labor,15,0.25,
929,2.2.1.5.10,labor,12,0.025,
930,2.2.1.5.10,labor,13,0.1,
931,2.2.1.5.10,material,15,408.0,
932,2.2.1.5.10,material,16,629.0,
933,2.2.1.5.10,material,110,1009.0,
934,2.2.1.5.10,material,18,202.0,
935,2.2.1.5.10,material,111,102.0,
936,2.2.1.5.10,equipment,31,0.1475,
937,2.2.1.5.11,labor,10,1.0,
938,2.2.1.5.11,labor,15,0.25,
939,2.2.1.5.11,labor,12,0.025,
940,2.2.1.5.11,labor,13,0.1,
941,2.2.1.5.11,material,15,400.0,
942,2.2.1.5.11,material,16,672.0,
943,2.2.1.5.11,material,110,1440.0,
944,2.2.1.5.11,material,112,1.2,
945,2.2.1.5.11,material,18,210.0,
946,2.2.1.5.11,equipment,31,0.1475,
947,2.2.1.6.1,labor,10,0.4,
948,2.2.1.6.1,labor,15,0.1,
949,2.2.1.6.1,labor,12,0.01,
950,2.2.1.6.1,labor,13,0.04,
951,2.2.1.6.1,material,113,1.02,
952,2.2.1.7.1,labor,10,0.5037,
953,2.2.1.7.1,labor,13,0.0504,
954,2.2.1.7.2,labor,10,1.0734,
955,2.2.1.7.2,labor,13,0.1073,
956,2.2.1.7.3,labor,10,0.14,
957,2.2.1.7.3,labor,13,0.014,
958,2.2.1.7.3,equipment,32,0.14,
959,2.2.1.7.4,labor,10,0.12,
960,2.2.1.7.4,labor,13,0.012,
961,2.2.1.7.4,equipment,33,0.12,
962,2.2.1.7.5,labor,10,0.1,
963,2.2.1.7.5,labor,13,0.01,
964,2.2.1.7.5,equipment,34,0.1,
965,2.2.1.7.6,labor,10,0.16,
966,2.2.1.7.6,labor,13,0.016,
967,2.2.1.7.6,equipment,35,0.08,
968,2.2.1.8.1,labor,10,0.2,
969,2.2.1.8.1,labor,13,0.02,
970,2.2.1.8.2,labor,10,0.08,
971,2.2.1.8.2,labor,13,0.008,
972,2.2.1.8.2,equipment,36,0.08,
973,2.2.1.9.1,labor,10,0.008,
974,2.2.1.9.1,labor,13,0.0004,
975,2.2.1.9.1,material,41,0.0055,
976,2.2.1.9.1,material,15,0.55,
977,2.2.1.9.2,labor,10,0.02,
978,2.2.1.9.2,labor,13,0.001,
979,2.2.1.9.2,material,114,1.02,
980,2.2.1.9.3,labor,10,0.02,
981,2.2.1.9.3,labor,13,0.001,
982,2.2.1.9.3,material,115,1.02,
983,2.2.1.10.1,labor,10,0.18,
984,2.2.1.10.1,labor,15,0.02,
985,2.2.1.10.1,labor,11,0.02,
986,2.2.1.10.1,labor,14,0.02,
987,2.2.1.10.1,labor,12,0.006,
988,2.2.1.10.1,labor,13,0.002,
989,2.2.1.10.1,material,106,0.002,
990,2.2.1.10.1,material,90,0.01,
991,2.2.1.10.1,material,116,3.0,
992,2.2.1.10.1,material,98,0.45,
993,2.2.1.10.1,material,15,4.0,
994,2.2.1.10.1,material,117,0.006,
995,2.2.1.10.1,material,118,0.009,
996,2.2.1.10.2,labor,10,0.297,
997,2.2.1.10.2,labor,15,0.033,
998,2.2.1.10.2,labor,11,0.033,
999,2.2.1.10.2,labor,14,0.033,
1000,2.2.1.10.2,labor,12,0.01,
1001,2.2.1.10.2,labor,13,0.003,
1002,2.2.1.10.2,material,106,0.003,
1003,2.2.1.10.2,material,90,0.02,
1004,2.2.1.10.2,material,107,0.2,
1005,2.2.1.10.2,material,116,3.6,
1006,2.2.1.10.2,material,98,0.05,
1007,2.2.1.10.2,material,15,5.5,
1008,2.2.1.10.2,material,117,0.009,
1009,2.2.1.10.2,material,118,0.015,
1010,2.2.1.11.1,labor,10,0.8333,
1011,2.2.1.11.1,labor,15,0.2778,
1012,2.2.1.11.1,labor,12,0.0278,
1013,2.2.1.11.1,labor,13,0.0093,
1014,2.2.1.11.1,material,119,1920.0,
1015,2.2.1.11.1,material,18,963.0,
1016,2.2.1.11.2,material,120,1.1,
1017,2.2.1.11.2,equipment,37,0.16667,
1018,2.2.1.11.2,equipment,38,0.16667,
1019,2.2.2.1.1,labor,1,0.78,
1020,2.2.2.1.1,labor,2,0.39,
1021,2.2.2.1.1,labor,3,0.039,
1022,2.2.2.1.1,labor,4,0.013,
1023,2.2.2.1.1,material,121,1.2,
1024,2.2.2.1.1,material,70,0.432,
1025,2.2.2.1.2,labor,1,1.5,
1026,2.2.2.1.2,labor,2,0.5,
1027,2.2.2.1.2,labor,4,0.15,
1028,2.2.2.1.2,material,121,1.2,
1029,2.2.2.1.2,material,15,252.0,
1030,2.2.2.1.2,material,122,0.44,
1031,2.2.2.1.3,labor,1,1.0,
1032,2.2.2.1.3,labor,2,0.5,
1033,2.2.2.1.3,labor,4,0.1,
1034,2.2.2.1.3,material,121,1.2,
1035,2.2.2.1.3,material,15,252.0,
1036,2.2.2.1.3,material,122,0.44,
1037,2.2.2.1.3,equipment,31,0.0443,
1038,2.2.2.1.4,labor,1,1.5,
1039,2.2.2.1.4,labor,2,0.5,
1040,2.2.2.1.4,labor,4,0.15,
1041,2.2.2.1.4,material,121,1.2,
1042,2.2.2.1.4,material,15,202.0,
1043,2.2.2.1.4,material,122,0.485,
1044,2.2.2.1.5,labor,1,1.0,
1045,2.2.2.1.5,labor,2,0.5,
1046,2.2.2.1.5,labor,4,0.1,
1047,2.2.2.1.5,material,121,1.2,
1048,2.2.2.1.5,material,15,202.0,
1049,2.2.2.1.5,material,122,0.485,
1050,2.2.2.1.5,equipment,31,0.0443,
1051,2.2.2.1.6,labor,1,1.5,
1052,2.2.2.1.6,labor,2,0.5,
1053,2.2.2.1.6,labor,4,0.15,
1054,2.2.2.1.6,material,121,1.2,
1055,2.2.2.1.6,material,15,163.0,
1056,2.2.2.1.6,material,122,0.52,
1057,2.2.2.1.7,labor,1,1.0,
1058,2.2.2.1.7,labor,2,0.5,
1059,2.2.2.1.7,labor,4,0.1,
1060,2.2.2.1.7,material,121,1.2,
1061,2.2.2.1.7,material,15,163.0,
1062,2.2.2.1.7,material,122,0.52,
1063,2.2.2.1.7,equipment,31,0.0443,
1064,2.2.2.1.8,labor,1,1.5,
1065,2.2.2.1.8,labor,2,0.5,
1066,2.2.2.1.8,labor,4,0.15,
1067,2.2.2.1.8,material,121,1.2,
1068,2.2.2.1.8,material,15,135.0,
1069,2.2.2.1.8,material,122,0.544,
1070,2.2.2.1.9,labor,1,1.0,
1071,2.2.2.1.9,labor,2,0.5,
1072,2.2.2.1.9,labor,4,0.1,
1073,2.2.2.1.9,material,121,1.2,
1074,2.2.2.1.9,material,15,135.0,
1075,2.2.2.1.9,material,122,0.544,
1076,2.2.2.1.9,equipment,31,0.0443,
1077,2.2.2.1.10,labor,1,1.5,
1078,2.2.2.1.10,labor,2,0.5,
1079,2.2.2.1.10,labor,4,0.15,
1080,2.2.2.1.10,material,121,1.2,
1081,2.2.2.1.10,material,15,117.0,
1082,2.2.2.1.10,material,122,0.561,
1083,2.2.2.2.11,labor,1,1.0,
1084,2.2.2.2.11,labor,2,0.5,
1085,2.2.2.2.11,labor,4,0.1,
1086,2.2.2.2.11,material,121,1.2,
1087,2.2.2.2.11,material,15,117.0,
1088,2.2.2.2.11,material,122,0.561,
1089,2.2.2.2.11,equipment,31,0.0443,
1090,2.2.2.2.1,labor,1,1.3901,
1091,2.2.2.2.1,labor,2,0.2896,
1092,2.2.2.2.1,labor,4,0.0695,
1093,2.2.2.2.1,material,121,0.528,
1094,2.2.2.2.1,material,15,190.0,
1095,2.2.2.2.1,material,117,494.0,
1096,2.2.2.2.1,material,123,606.0,
1097,2.2.2.2.1,material,18,121.0,
1098,2.2.2.2.2,labor,1,1.251,
1099,2.2.2.2.2,labor,2,0.261,
1100,2.2.2.2.2,labor,4,0.125,
1101,2.2.2.2.2,material,121,0.528,
1102,2.2.2.2.2,material,15,190.0,
1103,2.2.2.2.2,material,117,494.0,
1104,2.2.2.2.2,material,123,606.0,
1105,2.2.2.2.2,material,18,121.0,
1106,2.2.2.2.3,labor,1,0.834,
1107,2.2.2.2.3,labor,2,0.1738,
1108,2.2.2.2.3,labor,4,0.0834,
1109,2.2.2.2.3,material,121,0.528,
1110,2.2.2.2.3,material,15,184.0,
1111,2.2.2.2.3,material,117,499.0,
1112,2.2.2.2.3,material,123,606.0,
1113,2.2.2.2.3,material,18,121.0,
1114,2.2.2.2.3,equipment,31,0.1309,
1115,2.2.2.2.4,labor,1,1.3485,
1116,2.2.2.2.4,labor,2,0.2644,
1117,2.2.2.2.4,labor,4,0.1349,
1118,2.2.2.2.4,material,121,0.396,
1119,2.2.2.2.4,material,15,221.0,
1120,2.2.2.2.4,material,117,576.0,
1121,2.2.2.2.4,material,123,706.0,
1122,2.2.2.2.4,material,18,141.0,
1123,2.2.2.2.5,labor,1,0.889,
1124,2.2.2.2.5,labor,2,0.1763,
1125,2.2.2.2.5,labor,4,0.0899,
1126,2.2.2.2.5,material,121,0.396,
1127,2.2.2.2.5,material,15,221.0,
1128,2.2.2.2.5,material,117,576.0,
1129,2.2.2.2.5,material,123,706.0,
1130,2.2.2.2.5,material,18,141.0,
1131,2.2.2.2.5,equipment,31,0.1309,
1132,2.2.2.2.6,labor,1,2.4,
1133,2.2.2.2.6,labor,2,0.8,
1134,2.2.2.2.6,labor,3,0.08,
1135,2.2.2.2.6,labor,4,0.0899,
1136,2.2.2.2.6,material,121,0.45,
1137,2.2.2.2.6,material,15,194.0,
1138,2.2.2.2.6,material,117,0.312,
1139,2.2.2.2.6,material,17,0.468,
1140,2.2.2.3.1,labor,1,0.0667,
1141,2.2.2.3.1,labor,4,0.0067,
1142,2.2.2.3.1,material,81,0.0314,
1143,2.2.2.3.1,equipment,39,0.0167,
1144,2.2.2.3.1,equipment,40,0.0167,
1145,2.2.2.3.1,equipment,41,0.2,
1146,2.2.2.3.2,labor,1,0.1067,
1147,2.2.2.3.2,labor,4,0.0107,
1148,2.2.2.3.2,equipment,39,0.0267,
1149,2.2.2.3.2,equipment,40,0.0267,
1150,2.2.2.3.3,labor,1,0.7105,
1151,2.2.2.3.3,labor,4,0.071,
1152,2.2.2.3.3,equipment,39,0.1776,
1153,2.2.2.3.3,equipment,40,0.1776,
1154,2.2.2.3.4,labor,1,1.0667,
1155,2.2.2.3.4,labor,4,0.1067,
1156,2.2.2.3.4,equipment,39,0.2667,
1157,2.2.2.3.4,equipment,40,0.2667,
1158,2.2.2.3.5,labor,1,0.1,
1159,2.2.2.3.5,labor,4,0.01,
1160,2.2.2.3.5,material,81,0.0707,
1161,2.2.2.3.5,equipment,39,0.025,
1162,2.2.2.3.5,equipment,42,0.025,
1163,2.2.2.3.5,equipment,43,0.02,
1164,2.2.2.3.6,labor,1,0.24,
1165,2.2.2.3.6,labor,4,0.024,
1166,2.2.2.3.6,equipment,39,0.06,
1167,2.2.2.3.6,equipment,42,0.06,
1168,2.2.2.3.7,labor,1,1.6,
1169,2.2.2.3.7,labor,4,0.16,
1170,2.2.2.3.7,equipment,39,0.4,
1171,2.2.2.3.7,equipment,40,0.4,
1172,2.2.2.3.8,labor,1,2.3995,
1173,2.2.2.3.8,labor,4,0.24,
1174,2.2.2.3.8,equipment,39,0.5999,
1175,2.2.2.3.8,equipment,40,0.5999,
1176,2.2.2.3.9,labor,1,0.2,
1177,2.2.2.3.9,labor,4,0.02,
1178,2.2.2.3.9,material,81,0.1257,
1179,2.2.2.3.9,equipment,39,0.05,
1180,2.2.2.3.9,equipment,44,0.05,
1181,2.2.2.3.9,equipment,45,0.02,
1182,2.2.2.3.10,labor,1,0.4268,
1183,2.2.2.3.10,labor,4,0.0427,
1184,2.2.2.3.10,equipment,39,0.1067,
1185,2.2.2.3.10,equipment,44,0.1067,
1186,2.2.2.3.11,labor,1,1.9057,
1187,2.2.2.3.11,labor,4,0.1906,
1188,2.2.2.3.11,equipment,39,0.4764,
1189,2.2.2.3.11,equipment,44,0.4764,
1190,2.2.2.3.12,labor,1,2.8592,
1191,2.2.2.3.12,labor,4,0.2859,
1192,2.2.2.3.12,equipment,39,0.7148,
1193,2.2.2.3.12,equipment,44,0.7148,
1194,2.2.2.3.13,labor,1,0.4,
1195,2.2.2.3.13,labor,4,0.04,
1196,2.2.2.3.13,material,81,0.1963,
1197,2.2.2.3.13,equipment,39,0.1,
1198,2.2.2.3.13,equipment,46,0.1,
1199,2.2.2.3.13,equipment,47,0.02,
1200,2.2.2.3.14,labor,1,0.6664,
1201,2.2.2.3.14,labor,4,0.0666,
1202,2.2.2.3.14,equipment,39,0.1666,
1203,2.2.2.3.14,equipment,46,0.1666,
1204,2.2.2.3.15,labor,1,4.4444,
1205,2.2.2.3.15,labor,4,0.4444,
1206,2.2.2.3.15,equipment,39,1.1111,
1207,2.2.2.3.15,equipment,46,1.1111,
1208,2.2.2.3.16,labor,1,6.6664,
1209,2.2.2.3.16,labor,4,0.6666,
1210,2.2.2.3.16,equipment,39,1.6666,
1211,2.2.2.3.16,equipment,46,1.6666,
1212,2.2.2.3.17,labor,1,0.2494,
1213,2.2.2.3.17,labor,2,0.2494,
1214,2.2.2.3.17,labor,4,0.0249,
1215,2.2.2.3.17,equipment,48,0.2494,
1216,2.2.2.3.18,labor,1,0.2742,
1217,2.2.2.3.18,labor,2,0.2742,
1218,2.2.2.3.18,labor,4,0.0274,
1219,2.2.2.3.18,equipment,48,0.2742,
1220,2.2.2.3.19,labor,1,0.2995,
1221,2.2.2.3.19,labor,2,0.2995,
1222,2.2.2.3.19,labor,4,0.03,
1223,2.2.2.3.19,equipment,48,0.2995,
1224,2.2.2.3.20,labor,1,0.3725,
1225,2.2.2.3.20,labor,2,0.3725,
1226,2.2.2.3.20,labor,4,0.0372,
1227,2.2.2.3.20,equipment,48,0.3725,
1228,2.2.2.4.1,labor,1,0.0912,
1229,2.2.2.4.1,labor,2,0.0456,
1230,2.2.2.4.1,labor,4,0.0091,
1231,2.2.2.4.1,equipment,49,0.1667,
1232,2.2.2.4.1,equipment,50,0.0456,
1233,2.2.2.4.1,equipment,51,0.0456,
1234,2.2.2.4.2,labor,1,0.0999,
1235,2.2.2.4.2,labor,2,0.05,
1236,2.2.2.4.2,labor,4,0.01,
1237,2.2.2.4.2,equipment,49,0.1667,
1238,2.2.2.4.2,equipment,50,0.05,
1239,2.2.2.4.2,equipment,51,0.05,
1240,2.2.2.4.3,labor,1,0.0955,
1241,2.2.2.4.3,labor,2,0.0478,
1242,2.2.2.4.3,labor,4,0.0096,
1243,2.2.2.4.3,equipment,52,0.1667,
1244,2.2.2.4.3,equipment,50,0.0478,
1245,2.2.2.4.3,equipment,51,0.0478,
1246,2.2.2.4.4,labor,1,0.1088,
1247,2.2.2.4.4,labor,2,0.0544,
1248,2.2.2.4.4,labor,4,0.0109,
1249,2.2.2.4.4,equipment,52,0.1667,
1250,2.2.2.4.4,equipment,50,0.0544,
1251,2.2.2.4.4,equipment,51,0.0544,
1252,2.2.2.4.5,labor,1,0.1168,
1253,2.2.2.4.5,labor,2,0.0584,
1254,2.2.2.4.5,labor,4,0.0117,
1255,2.2.2.4.5,equipment,52,0.1667,
1256,2.2.2.4.5,equipment,50,0.0584,
1257,2.2.2.4.5,equipment,53,0.0584,
1258,2.2.2.4.6,labor,1,0.1189,
1259,2.2.2.4.6,labor,2,0.0594,
1260,2.2.2.4.6,labor,4,0.0119,
1261,2.2.2.4.6,equipment,52,0.1667,
1262,2.2.2.4.6,equipment,50,0.0594,
1263,2.2.2.4.6,equipment,53,0.0594,
1264,2.2.2.4.7,labor,1,0.1311,
1265,2.2.2.4.7,labor,2,0.0656,
1266,2.2.2.4.7,labor,4,0.0131,
1267,2.2.2.4.7,equipment,52,0.1667,
1268,2.2.2.4.7,equipment,50,0.0656,
1269,2.2.2.4.7,equipment,53,0.0656,
1270,2.2.2.4.8,labor,1,0.1439,
1271,2.2.2.4.8,labor,2,0.072,
1272,2.2.2.4.8,labor,4,0.0144,
1273,2.2.2.4.8,equipment,52,0.1667,
1274,2.2.2.4.8,equipment,50,0.072,
1275,2.2.2.4.8,equipment,51,0.072,
1276,2.2.2.4.9,labor,1,0.1456,
1277,2.2.2.4.9,labor,2,0.0728,
1278,2.2.2.4.9,labor,4,0.0146,
1279,2.2.2.4.9,equipment,52,0.1667,
1280,2.2.2.4.9,equipment,50,0.0728,
1281,2.2.2.4.9,equipment,51,0.0728,
1282,2.2.2.4.10,labor,1,0.1011,
1283,2.2.2.4.10,labor,2,0.0505,
1284,2.2.2.4.10,labor,4,0.0101,
1285,2.2.2.4.10,equipment,54,0.1667,
1286,2.2.2.4.10,equipment,50,0.0505,
1287,2.2.2.4.10,equipment,53,0.0505,
1288,2.2.2.4.11,labor,1,0.1026,
1289,2.2.2.4.11,labor,2,0.0513,
1290,2.2.2.4.11,labor,4,0.0103,
1291,2.2.2.4.11,equipment,55,0.1667,
1292,2.2.2.4.11,equipment,50,0.0513,
1293,2.2.2.4.11,equipment,53,0.0513,
1294,2.2.2.4.12,labor,1,0.1211,
